,Unnamed: 0,file_path,src,actor,gender,intensity,statement,repeat,emotion,transcript,stress_label
142,497,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-01-02-09.wav,1,9,male,1,0,1,5,kids are talking by the door,1
143,1043,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-01-18.wav,1,18,female,0,1,0,3,doctor sitting by the door,0
144,1010,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-01-18.wav,1,18,female,0,1,0,7,target sitting by the door,1
145,168,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-01-03.wav,1,3,male,1,1,0,5,dogs are sitting by the door,1
146,358,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-02-06.wav,1,6,female,1,0,1,4,it's not talking by the door,2
147,30,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-02-01-02-02-01.wav,1,1,male,0,1,1,2,dogs are sitting by the door,0
148,254,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-01-05.wav,1,5,male,1,1,0,8,dogs are sitting by the door,0
149,1218,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-01-02-21.wav,1,21,male,1,0,1,7,kids are talking by the door,1
150,1269,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-08-01-01-02-22.wav,1,22,female,0,0,1,8,kids are talking by the door,0
151,339,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-01-06.wav,1,6,female,1,1,0,4,Could not process audio transcription.,2
152,316,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-02-06.wav,1,6,female,1,0,1,8,can you talking by the door,0
153,259,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-01-05.wav,1,5,male,1,1,0,6,talk to Siri madrachod,2
154,952,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-01-01-17.wav,1,17,male,1,0,0,2,kids are talking by the door,0
155,944,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-01-01-17.wav,1,17,male,1,0,0,5,kids are talking about the door,1
156,986,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-01-01-17.wav,1,17,male,0,0,0,5,could you talking by the door,1
157,306,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-01-06.wav,1,6,female,1,1,0,8,doctor sitting by the door,0
158,741,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-02-01-13.wav,1,13,male,0,1,0,1,doctor sitting by the door,0
159,865,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-01-15.wav,1,15,male,0,1,0,8,dogs are sitting by the door,0
160,1140,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-02-20.wav,1,20,female,0,0,1,8,can you talking by the door,0
161,1157,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-01-20.wav,1,20,female,0,0,0,6,talking by the door,2
162,1055,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-02-18.wav,1,18,female,1,0,1,6,can you talking by the door,2
163,807,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-01-14.wav,1,14,female,0,0,0,5,kids are talking by the door,1
164,654,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-01-12.wav,1,12,female,0,1,0,5,dogs are sitting by the door,1
165,1378,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-01-02-24.wav,1,24,female,1,0,1,5,kids are talking by the door,1
166,309,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-01-06.wav,1,6,female,0,0,0,7,can you talking by the door,1
167,765,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-02-14.wav,1,14,female,0,0,1,4,teacher talking by the door,2
168,665,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-01-01-12.wav,1,12,female,0,0,0,1,kids are talking by the door,0
169,1236,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-02-21.wav,1,21,male,0,1,1,1,doctor sitting by the door,0
170,558,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-08-01-01-02-10.wav,1,10,female,0,0,1,8,can you talking about the door,0
171,342,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-02-06.wav,1,6,female,1,0,1,2,kids are talking by the door,0
172,1063,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-02-02-19.wav,1,19,male,0,1,1,3,dance is sitting by the door,0
173,1393,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-02-01-24.wav,1,24,female,0,1,0,4,dogs sharing by the jar,2
174,668,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-01-12.wav,1,12,female,0,1,0,3,toxic sitting by the door,0
175,983,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-02-02-17.wav,1,17,male,1,1,1,8,doctor sitting by the door,0
176,1102,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-02-02-19.wav,1,19,male,1,1,1,2,talk to sitting by the door,0
177,1209,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-02-02-21.wav,1,21,male,1,1,1,7,dogs are sitting by the door,1
178,430,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-01-08.wav,1,8,female,0,0,0,2,can you talk in by the door,0
179,371,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-02-07.wav,1,7,male,0,0,1,4,kheter talking by the door,2
180,680,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-01-12.wav,1,12,female,1,1,0,3,doctor sitting by the door,0
181,666,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-01-02-12.wav,1,12,female,0,0,1,2,can you talking by the door,0
182,58,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-02-02-01.wav,1,1,male,0,1,1,3,dogs are sitting by the door,0
183,705,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-01-13.wav,1,13,male,1,1,0,8,doctor sitting by the door,0
184,1034,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-01-18.wav,1,18,female,1,1,0,6,doctor sitting by the door,2
185,1090,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-01-01-19.wav,1,19,male,0,0,0,6,kids talking by the door,2
186,23,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-05-01-01-02-01.wav,1,1,male,0,0,1,5,kids are talking by the door,1
187,107,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-02-02-02.wav,1,2,female,0,1,1,4,talks are sitting by the door,2
188,875,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-01-15.wav,1,15,male,0,0,0,2,kids are talking by the door,0
189,715,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-02-13.wav,1,13,male,1,0,1,8,can you talking by the door,0
190,1001,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-02-18.wav,1,18,female,0,1,1,3,translate sitting by the door,0
191,1255,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-02-01-22.wav,1,22,female,1,1,0,3,dogs are sitting by the door,0
192,886,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-02-02-16.wav,1,16,female,1,1,1,4,dogs are sitting by the door,2
193,265,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-01-05.wav,1,5,male,0,0,0,1,kids are talking about the door,0
194,989,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-02-02-17.wav,1,17,male,0,1,1,4,doctor sitting by the door,2
195,394,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-02-07.wav,1,7,male,0,0,1,7,guitar talking by the door,1
196,1094,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-02-01-19.wav,1,19,male,0,1,0,4,gorgeous and by the door,2
197,543,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-08-02-01-02-10.wav,1,10,female,1,0,1,8,can you talking about the door,0
198,1234,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-02-01-21.wav,1,21,male,0,1,0,5,doctor sitting by the door,1
199,631,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-01-02-11.wav,1,11,male,0,0,1,6,kids are talking by the door,2
200,636,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-01-02-11.wav,1,11,male,1,0,1,4,kids are talking about the door,2
201,363,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-01-07.wav,1,7,male,0,1,0,2,doctor sitting by the door,0
202,429,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-01-01-08.wav,1,8,female,0,0,0,5,can you talking by the door,1
203,196,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-02-04.wav,1,4,female,0,0,1,5,Kidhar talking by the door,1
204,377,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-02-07.wav,1,7,male,0,0,1,5,kids are talking by the door,1
205,128,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-01-03.wav,1,3,male,0,0,0,8,kids are talking about the door,0
206,1341,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-01-01-23.wav,1,23,male,1,0,0,4,kids are talking by the door,2
207,81,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-01-01-02.wav,1,2,female,0,0,0,6,can you talking by the door,2
208,1331,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-02-01-23.wav,1,23,male,0,1,0,3,toxic sitting by the door,0
209,1036,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-01-02-18.wav,1,18,female,0,0,1,5,kids are talking by the door,1
210,1096,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-01-02-19.wav,1,19,male,1,0,1,7,is it talking about zone,1
211,477,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-01-01-08.wav,1,8,female,1,0,0,2,kids talking by the door,0
212,427,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-02-02-08.wav,1,8,female,1,1,1,6,talks are seen by the door,2
213,111,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-01-02-02.wav,1,2,female,0,0,1,6,can you talking by the door,2
214,1211,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-02-21.wav,1,21,male,0,0,1,2,kids are talking by the door,0
215,700,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-02-13.wav,1,13,male,1,1,1,3,dogs are sitting by the door,0
216,1066,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-01-01-19.wav,1,19,male,1,0,0,7,is it talking about the door,1
217,297,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-02-05.wav,1,5,male,1,0,1,4,can you talking about the door,2
218,220,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-02-04.wav,1,4,female,0,1,1,2,dogs are sitting by the door,0
219,862,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-02-15.wav,1,15,male,1,0,1,5,kids are talking by the door,1
220,864,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-01-15.wav,1,15,male,0,1,0,6,doctor sitting by the door,2
221,661,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-01-12.wav,1,12,female,1,1,0,6,Could not process audio transcription.,2
222,175,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-01-02-03.wav,1,3,male,1,0,1,3,kids are talking by the door,0
223,1302,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-02-02-23.wav,1,23,male,0,1,1,4,doctors sitting by the door,2
224,535,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-05-01-01-02-10.wav,1,10,female,0,0,1,5,kids are talking by the door,1
225,141,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-01-03.wav,1,3,male,1,0,0,4,it's not talking by the door,2
226,693,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-01-01-12.wav,1,12,female,0,0,0,5,kids are talking by the door,1
227,584,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-02-02-11.wav,1,11,male,1,1,1,3,dogs is sitting by the door,0
228,447,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-01-02-08.wav,1,8,female,1,0,1,5,can you talking by the door,1
229,885,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-02-16.wav,1,16,female,0,0,1,4,Chitra talking by the door,2
230,275,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-01-05.wav,1,5,male,0,0,0,4,kids are talking about the door,2
231,617,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-02-01-11.wav,1,11,male,1,1,0,4,talk with sitting by the door,2
232,1161,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-01-20.wav,1,20,female,0,1,0,4,taxes sitting by the door,2
233,277,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-02-05.wav,1,5,male,1,1,1,7,dogs are sitting for the door,1
234,271,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-01-05.wav,1,5,male,0,1,0,6,talks are sitting by the door,2
235,1409,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-02-02-24.wav,1,24,female,1,1,1,3,toxic sitting by the door,0
236,933,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-02-01-16.wav,1,16,female,0,1,0,8,dogs are sitting by the door,0
237,464,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-01-02-08.wav,1,8,female,1,0,1,7,Hitler talking by the door,1
238,1067,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-02-01-19.wav,1,19,male,0,1,0,7,auction,1
239,486,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-02-02-09.wav,1,9,male,0,1,1,3,doctor sitting by the door,0
240,585,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-02-02-11.wav,1,11,male,1,1,1,4,talk to sitting by the door,2
241,838,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-01-15.wav,1,15,male,0,0,0,1,can you talking by the door,0
242,435,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-02-01-08.wav,1,8,female,0,1,0,1,toxicity in Bahadurgarh,0
243,624,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-02-01-11.wav,1,11,male,0,1,0,1,doctor sharing by the door,0
244,599,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-02-02-11.wav,1,11,male,1,1,1,5,dogs are sitting by the door,1
245,453,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-01-01-08.wav,1,8,female,0,0,0,1,kids are talking about the door,0
246,899,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-01-16.wav,1,16,female,0,0,0,1,kids are talking by the door,0
247,679,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-02-02-12.wav,1,12,female,1,1,1,7,joggers sitting by the door,1
248,1338,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-02-02-23.wav,1,23,male,1,1,1,5,doctor sitting by the door,1
