file_path,Pitch
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-01-04.wav,1809.924
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-02-04.wav,1867.1857
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-02-04.wav,1897.5677
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-02-01-04.wav,1923.9993
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-01-04.wav,1828.6284
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-01-01-04.wav,1884.0074
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-01-04.wav,1973.85
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-02-04.wav,1841.6383
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-02-04.wav,1894.798
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-01-04.wav,1843.8186
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-01-04.wav,1754.3622
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-02-04.wav,1803.1346
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-02-04.wav,1938.7673
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-01-04.wav,1949.768
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-01-02-04.wav,1930.3934
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-02-04.wav,1798.0336
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-01-04.wav,1951.8097
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-01-04.wav,1818.0123
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-02-04.wav,1907.7866
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-02-04.wav,1819.2742
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-01-04.wav,1862.1022
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-02-02-04.wav,1793.9357
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-01-04.wav,1949.5404
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-01-04.wav,1898.1969
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-02-04.wav,1862.6056
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-02-04.wav,1853.8494
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-01-04.wav,1940.4443
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-01-04.wav,1881.968
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-02-02-04.wav,1888.928
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-01-02-04.wav,1853.0272
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-02-04.wav,1856.0392
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-02-04.wav,1824.9994
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-01-04.wav,1810.5745
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-02-04.wav,1906.0352
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-01-04.wav,1857.6345
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-01-04.wav,1897.8314
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-02-04.wav,1864.8969
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-01-04.wav,1890.1425
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-01-04.wav,1757.4703
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-02-04.wav,1834.0148
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-02-04.wav,1873.2158
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-02-04.wav,1870.4432
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-01-04.wav,1867.6178
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-01-04.wav,1869.3873
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-02-04.wav,1936.2333
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-02-04.wav,1824.7953
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-01-04.wav,1946.5216
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-01-04.wav,1841.48
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-02-04.wav,2004.7949
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-01-04.wav,1805.1462
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-01-01-04.wav,1902.7014
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-01-05.wav,1422.9839
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-02-05.wav,1379.377
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-01-05.wav,1437.2678
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-02-05.wav,1582.1819
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-02-05.wav,1400.0066
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-01-05.wav,1319.6599
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-02-05.wav,1381.732
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-02-05.wav,1491.9569
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-01-05.wav,1502.4719
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-01-05.wav,1732.2238
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-02-05.wav,1593.6259
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-02-05.wav,1386.24
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-01-05.wav,1315.8397
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-01-05.wav,1487.3412
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-01-05.wav,1249.6096
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-01-05.wav,1362.9657
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-02-05.wav,1624.5969
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-02-05.wav,1502.2002
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-01-05.wav,1456.3586
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-01-05.wav,1576.6257
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-02-05.wav,1572.3287
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-02-05.wav,1547.3176
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-01-05.wav,1370.4763
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-02-05.wav,1274.1707
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-02-05.wav,1526.1051
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-01-05.wav,1386.117
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-02-05.wav,1504.8746
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-02-05.wav,1467.9778
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-01-05.wav,1448.316
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-01-05.wav,1423.6299
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-02-05.wav,1355.6023
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-01-05.wav,1394.994
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-01-05.wav,1549.6464
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-02-05.wav,1761.3352
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-02-05.wav,1691.3142
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-01-05.wav,1355.713
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-01-05.wav,1480.2985
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-02-05.wav,1146.2366
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-02-05.wav,1357.2764
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-02-05.wav,1555.8379
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-01-05.wav,1288.1932
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-01-05.wav,1456.1128
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-02-05.wav,1496.6444
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-01-05.wav,1424.5298
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-02-05.wav,1413.46
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-02-05.wav,1451.1947
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-02-05.wav,1207.5195
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-01-05.wav,1385.6411
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-01-05.wav,1387.7139
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-02-05.wav,1505.1172
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-02-05.wav,1480.5042
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-01-05.wav,1599.3467
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-01-05.wav,1576.9706
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-02-05.wav,1533.3257
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-02-05.wav,1280.8395
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-01-05.wav,1395.0466
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-01-05.wav,1491.1073
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-02-05.wav,1367.4459
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-01-05.wav,1540.1141
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-01-05.wav,1546.7078
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-02-06.wav,1859.6389
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-01-06.wav,1706.5548
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-01-06.wav,1769.698
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-02-06.wav,2023.9572
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-02-06.wav,1933.8693
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-01-06.wav,1818.4254
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-01-06.wav,1915.2944
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-02-06.wav,2028.5627
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-01-06.wav,1762.1774
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-01-06.wav,1871.4344
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-02-06.wav,1937.4011
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-02-06.wav,2072.6025
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-01-06.wav,1922.2263
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-01-06.wav,1905.0259
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-02-06.wav,1914.6665
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-02-06.wav,1738.7913
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-02-06.wav,1914.7352
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-02-06.wav,1882.1112
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-01-06.wav,2022.3224
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-01-06.wav,1877.736
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-02-06.wav,1774.3738
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-02-06.wav,1889.122
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-01-06.wav,2057.571
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-01-06.wav,1930.6962
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-02-06.wav,1800.4617
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-02-06.wav,1861.0582
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-01-06.wav,1900.9738
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-02-06.wav,1381.0986
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-01-06.wav,1902.2557
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-01-06.wav,2031.8218
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-02-06.wav,1938.5688
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-02-06.wav,1838.5894
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-01-06.wav,1813.0066
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-02-06.wav,1920.8834
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-02-06.wav,1940.5593
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-01-06.wav,2021.549
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-01-06.wav,1893.1576
